#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:table" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:table" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:table" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:table" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:table" name="distribution" x="@popSize.t:table">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:table" name="distribution">
#            <parameter id="ucldStdev.c:table" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <LogNormal S="@ucldStdev.c:table" id="LogNormalDistributionModel.c:table" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="136" id="rateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant
58000	-1007.4355226413257	-774.587373399878	-232.8481492414478	-774.587373399878	4.276504246485035	0.002005627400504407	0.9999649955018365	4.65520269791918E-6	0.0021577444413926816	9.87378288245962	-233.43402906212836
59000	-1017.0126629210001	-785.95155974621	-231.06110317479008	-785.95155974621	5.012264252887848	0.0046257926922105876	1.0001436188378117	1.995137968072563E-5	0.004463707868885141	10.766855556882575	-231.16878064011846
60000	-1014.879558314872	-783.1458301844175	-231.73372813045455	-783.1458301844175	4.645135198065961	0.010090169977941784	1.0015989805634145	9.45292024254451E-5	0.009711891124328517	10.123259647654809	-231.5296615974403
61000	-1022.8495285490565	-790.5335310922724	-232.3159974567841	-790.5335310922724	4.089397833553608	0.091404505385279	1.0082986440810395	0.008057068615053904	0.08925139359018606	10.42157926879691	-230.8553688438781
62000	-1021.0985783075349	-781.9903024244961	-239.10827588303883	-781.9903024244961	4.734415637140903	0.03149705780869816	0.9969205255346648	0.00103025387392504	0.032130816396948036	11.020455002313644	-238.23915005909362
63000	-1019.6217054060719	-778.5780209941532	-241.0436844119186	-778.5780209941532	4.822260880717161	0.012416182255625031	1.001534822928346	1.5372003083268868E-4	0.012358967714848202	9.29674483009141	-240.82319373995418
64000	-1027.2407866407912	-788.7147251967449	-238.52606144404635	-788.7147251967449	4.485120562956849	0.03801967883961342	1.000702442792126	0.001379826499075512	0.03698392158240757	8.779849192546001	-237.7804983157839
65000	-1018.6580873848529	-793.0177751316502	-225.6403122532027	-793.0177751316502	3.804610565036207	0.019860318440652776	1.0042203408252306	3.7358350166918973E-4	0.019331232592436264	9.29888356168239	-225.18383869344626
66000	-1020.4211715519519	-781.5252607148467	-238.89591083710528	-781.5252607148467	4.421406317944604	0.002922558610251127	1.0008404004926976	9.026491075957383E-6	0.0030039671587944205	10.894956318673339	-239.20763100841054
67000	-1016.1125044363453	-781.913408541361	-234.19909589498417	-781.913408541361	4.498644337151756	0.005045486284095351	1.0001142997971684	2.5780771185717835E-5	0.005077689098164169	11.30355324234	-234.21704572958845
68000	-999.6385275538066	-774.3501636546124	-225.28836389919417	-774.3501636546124	4.76193119140817	2.235622329026593E-5	1.0000008181648778	4.852212235251016E-10	2.202768683576435E-5	11.550329261999712	-227.79284407893746
69000	-1018.9956860159813	-781.8434712913727	-237.15221472460863	-781.8434712913727	3.9151639000699996	7.89962849852444E-7	0.9999998869078128	6.34787718104062E-13	7.967356359887547E-7	12.258290804317301	-241.13632204176088
70000	-1005.6354374703842	-773.4501954442256	-232.1852420261586	-773.4501954442256	4.087942763614816	1.1690928544348448E-5	0.9999978257264406	1.3703631564410235E-10	1.1706252889953713E-5	10.542461779299915	-235.0795264143991
71000	-1000.5866300711666	-774.3616964915675	-226.2249335795991	-774.3616964915675	3.814459695700613	1.5919738754087043E-5	0.9999979879778769	2.6451747102683904E-10	1.626401372105923E-5	10.350157699019537	-228.99546930015998
72000	-1019.9617734044488	-781.394292211885	-238.5674811925637	-781.394292211885	3.9524672568752193	9.585967817378271E-4	0.9999684939188326	8.987026731176802E-7	9.479949594234911E-4	14.0461377876299	-239.14352470129302
73000	-1019.0928358039312	-775.2888942104905	-243.80394159344064	-775.2888942104905	4.420851704051375	4.506967077292299E-6	0.9999989253672805	2.4061936827334696E-11	4.905295957097031E-6	10.32420494881978	-247.1580128476702
74000	-1012.4283690571974	-776.7462228423383	-235.6821462148592	-776.7462228423383	4.401539108666486	3.972182268290262E-5	0.9999997501038947	1.68974202736911E-9	4.110653853512831E-5	12.483933505949878	-237.84421629198073
75000	-1000.4888369985113	-773.4281875193515	-227.06064947915976	-773.4281875193515	4.157692431751575	1.2253074213694682E-4	1.0000009887987438	1.566823088137013E-8	1.2517326978485758E-4	11.865219526140585	-228.754711079074
76000	-1012.5820645974958	-778.8713828920997	-233.71068170539607	-778.8713828920997	3.767857406912049	0.02103452199710946	0.9983499145892768	4.3068077828677104E-4	0.02073607996308184	11.679229136389807	-232.99676990420517
77000	-1019.5548904987174	-782.0699341186921	-237.48495638002535	-782.0699341186921	3.7292816976479517	0.01741877573602796	1.0033858300870684	2.7372354756691154E-4	0.016493222847893032	11.070882486068246	-236.92084482188204
78000	-1022.5301902004412	-777.4179625506356	-245.11222764980562	-777.4179625506356	4.4205489690923425	0.1246239696398679	0.9685611862981139	0.014462989794232705	0.12031142458274612	12.280031846780085	-243.25779153776747
79000	-1009.1939879198974	-766.8845108496645	-242.30947707023296	-766.8845108496645	4.373712627060292	0.13877204223773296	0.9856903942618624	0.02053260323897598	0.14401731207162305	12.341518100242181	-240.36349233519775
80000	-1028.337751928329	-780.303274195912	-248.0344777324171	-780.303274195912	4.68738545536451	0.05277040999162328	1.0053609766562606	0.0031898889529204436	0.05621360736695483	12.45219799255952	-246.74991145881523
81000	-1014.643377799399	-782.5174390205113	-232.12593877888764	-782.5174390205113	4.298140674401758	0.14130449591484637	1.0091071679199581	0.020936541626290214	0.14431456990878042	10.66448426243695	-230.31104678303228
82000	-1019.8000228682171	-783.1748968881491	-236.62512598006796	-783.1748968881491	4.470701619497126	0.06575444491922841	0.9879138034779071	0.004123876855781385	0.06430469144957507	11.66477016965394	-235.2706078841895
83000	-1006.6348782421412	-775.5735186875568	-231.06135955458439	-775.5735186875568	3.603069280344726	0.10501857458292978	1.0050360969535488	0.010943086791973053	0.10359688378554352	10.703871482239157	-229.47443270353554
84000	-1026.6766571713597	-779.338124162932	-247.3385330084278	-779.338124162932	3.9973476577852147	0.17544254941263476	1.0368064417934721	0.03244637393096769	0.17717818838636354	10.744432426312281	-245.3271542253177
85000	-1038.156926583209	-793.9178911646118	-244.23903541859735	-793.9178911646118	4.09969719602614	0.17568370367863612	1.0267544586418758	0.0268893472459424	0.15933814581970474	10.451243620166437	-242.2540594973074
86000	-1020.2753355737602	-778.1502580960205	-242.12507747773978	-778.1502580960205	4.2158891322566	0.16553631444355568	1.0218886903149385	0.025986178171976362	0.1551346839425388	14.117753062085994	-239.89335158388147
87000	-1010.4155662472144	-774.4918358159501	-235.92373043126432	-774.4918358159501	4.739678332045826	0.14511479906962235	0.9932883116034875	0.02093225666440451	0.14232711134449433	10.553749627541333	-234.0970486476903
88000	-1022.5485952943326	-780.6521724646618	-241.89642282967074	-780.6521724646618	4.815173536641873	0.02051197901432751	0.9952674859867001	4.0536895555770867E-4	0.020138634498635843	14.813637830736914	-240.9577248377969
89000	-1014.7888677905069	-784.9719196312841	-229.8169481592227	-784.9719196312841	5.281568258523437	0.02624982230187939	1.0009258952654883	5.774224635567499E-4	0.02403929562487111	11.06248856545614	-229.04165622234962
90000	-1010.0762707822163	-775.199209309328	-234.87706147288824	-775.199209309328	3.951421860011232	0.12818462288876487	0.992058107746198	0.014747442788575588	0.12284185454274112	11.659470668169101	-233.05218781351957
91000	-1020.2716258407411	-774.5521571484122	-245.7194686923289	-774.5521571484122	4.842981473206784	0.031182447354224208	0.9994325232188718	9.44049867792143E-4	0.0308948349784546	12.257892303801505	-244.7493716215017
92000	-1021.4558775115822	-775.6844272170177	-245.7714502945645	-775.6844272170177	4.973650975538378	0.004221615000899999	0.999659317889714	1.9607906830345357E-5	0.004430878066337638	13.932958521417108	-245.6644957976397
93000	-1019.5512718341352	-784.1437902618245	-235.4074815723107	-784.1437902618245	4.489266962137003	0.031729396396046106	1.0047314274904153	0.0011121022580078172	0.03335397881460893	13.43242342931302	-234.33644533747136
94000	-1002.890972340044	-778.3951104338852	-224.49586190615878	-778.3951104338852	4.155003922094691	4.347285403251975E-4	1.0000247689613238	1.8379481939380297E-7	4.287183571205064E-4	9.852082506099949	-225.79200248862932
95000	-1011.5036561937279	-778.3078870060729	-233.19576918765503	-778.3078870060729	4.231022841685242	0.0068618424864358585	0.9996224627281712	4.496220935948439E-5	0.0067100451818762	10.454256957820308	-233.14550609036183
96000	-1013.9392203752444	-775.1256546372797	-238.81356573796472	-775.1256546372797	4.247822146017928	0.02380097408617441	0.9990372199023182	4.6703919842259014E-4	0.0216112637916851	13.017829797447542	-237.92701433364144
97000	-1011.3471965218727	-774.0338313746299	-237.3133651472427	-774.0338313746299	4.153356744110829	0.07252348766879865	0.984033983814329	0.004642086020809692	0.06890970452379358	11.581163307964239	-235.90320421381136
98000	-1013.0385699229653	-772.7570600173281	-240.2815099056372	-772.7570600173281	4.2409117794123965	0.0723459993321682	0.985705276007438	0.004435062470285443	0.06741252080622352	11.402037101627771	-238.88852974405341
99000	-1013.489817503744	-768.383226955493	-245.106590548251	-768.383226955493	4.836107843256577	0.0014751810797971252	1.0000295669170929	1.9955445552882213E-6	0.0014128900427555701	10.217595054548585	-245.80105506070979
100000	-1014.2677203220135	-779.8171195975746	-234.45060072443886	-779.8171195975746	5.144661400332133	4.72089085565733E-5	1.0000031221189762	2.098357498394676E-9	4.580786144006736E-5	10.232228737269219	-236.732048533981
101000	-1003.1322679046625	-766.5551615987346	-236.57710630592797	-766.5551615987346	4.32875454629126	1.481929460706971E-4	0.9999988384016519	2.1570175315022604E-8	1.4686996251604914E-4	11.629219492696828	-238.20364473398527
102000	-1008.4311390707236	-768.4530323704399	-239.9781067002837	-768.4530323704399	5.172988960267229	2.707142516169734E-5	0.9999976576302384	6.634071051466362E-10	2.5756791531527424E-5	15.333170916816508	-242.1111613631349
103000	-1000.4365047286674	-776.8444381161015	-223.59206661256582	-776.8444381161015	4.85022147327336	5.828718444152187E-5	1.0000016087434218	4.4384236974571285E-9	6.662163575265676E-5	10.043696850566997	-225.79503042322023
104000	-1018.3397337152811	-782.9826234069071	-235.357110308374	-782.9826234069071	4.836608629642864	2.503369852062085E-5	0.999991364173444	6.908449121846974E-10	2.6283928411405045E-5	11.966923550322269	-237.77407136160812
105000	-1002.9833534442539	-779.1660995853817	-223.81725385887216	-779.1660995853817	4.7089320778986075	4.778430430127686E-8	0.999999992142814	2.5365776718553842E-15	5.0364448667449373E-8	10.24479102145526	-229.27235115970288
106000	-990.0598122755824	-770.7835463515047	-219.27626592407773	-770.7835463515047	4.286165070879865	2.1118504540194987E-8	1.000000002760841	5.257115653954801E-16	2.2928400849325548E-8	11.246673258104241	-225.01399880716238
107000	-995.9239230012051	-766.3778567334939	-229.5460662677113	-766.3778567334939	4.838526140589862	1.9919813556595248E-8	1.0000000010135048	3.9194832467990095E-16	1.9797684823533082E-8	11.767459611653242	-235.26543682806567
108000	-1001.7085763984578	-769.8695733809601	-231.83900301749776	-769.8695733809601	4.360467578462334	1.5838290016623788E-8	1.0000000023546698	2.281922246780462E-16	1.5106032703325645E-8	11.437873943565263	-237.69234409393502
109000	-1018.8726370631	-784.6489111745203	-234.22372588857962	-784.6489111745203	4.710940971215785	1.711932443965312E-5	1.0000049459168503	3.3014014691186176E-10	1.81697074500293E-5	11.487050979578193	-236.85659262175918
110000	-1006.5266803785138	-775.8928790924542	-230.63380128605957	-775.8928790924542	4.284995524557188	5.368740698874163E-4	1.0001920807318985	3.714035687908731E-7	6.093794669912855E-4	11.703279860536771	-231.6603244935878
111000	-1012.7974308384482	-782.8351703292429	-229.9622605092053	-782.8351703292429	4.46158432398761	2.188620887727492E-5	1.0000039342473603	4.352539946702573E-10	2.0862672144716652E-5	12.186737059771493	-232.4228902191713
112000	-1016.2590668313103	-777.2800756810701	-238.9789911502402	-777.2800756810701	4.282096006281881	1.1354724406741278E-5	1.0000008023260119	1.2098781185684775E-10	1.0999436311390196E-5	13.845115229489181	-241.6141891696257
113000	-1018.27836658022	-776.9727444386948	-241.3056221415252	-776.9727444386948	4.5505416399465	1.2044608837075344E-4	0.999974819128669	1.1837828452295832E-8	1.0880421855385086E-4	10.023839252528308	-243.17623473706692
114000	-1022.824340280027	-784.96153124244	-237.86280903758697	-784.96153124244	4.839748171098509	1.7359989832350256E-4	0.9999836686510075	2.8223312078774237E-8	1.680014376035553E-4	13.260689762797886	-239.2851449666601
115000	-1022.5796028897214	-781.7903250546824	-240.78927783503903	-781.7903250546824	4.177718824681831	6.813611569225737E-4	0.9998346663352955	4.31423411600254E-7	6.568767527356103E-4	10.060951120265992	-241.85690348930598
116000	-1006.5176029679903	-768.8267643445937	-237.69083862339662	-768.8267643445937	3.7320226597771136	0.0018231130614500826	1.0005252527646233	2.980603043677062E-6	0.0017262394432691285	11.375442409211812	-238.179549965175
117000	-1016.7006549968273	-775.2091308348605	-241.4915241619668	-775.2091308348605	4.512382866345473	0.007127700182169172	1.0016628886771712	4.763673897531226E-5	0.0069020224921925765	10.993485385665204	-241.3727703016896
118000	-1018.2592510825614	-771.3450853974174	-246.91416568514396	-771.3450853974174	4.3673977083769415	0.001719882777170315	0.999879876290604	2.7895256255300264E-6	0.0016702684180589142	15.594518926919564	-247.1145211189613
119000	-1009.2217405496278	-767.3049303112354	-241.91681023839251	-767.3049303112354	4.008318303232725	0.0036951212518980363	1.0003170626909732	1.2910521633215403E-5	0.0035927019571424237	10.480730668078252	-242.15728041167114
120000	-1017.8620061203452	-768.5987921266112	-249.26321399373398	-768.5987921266112	4.348063128348638	0.15643979380350587	0.9792536389485232	0.02629298498739116	0.16153869685561462	16.736637211731892	-246.91116165690372
121000	-1009.3855171821485	-776.2707286194483	-233.1147885627002	-776.2707286194483	4.495436835707526	0.0015299410146170096	1.0002549152571796	2.024184887479654E-6	0.0014227505819551039	11.089316770647454	-233.71045787579652
122000	-1017.4620322358965	-774.4784763232723	-242.98355591262413	-774.4784763232723	4.718840278944351	0.07465655490577067	1.008796975839982	0.005172042599121597	0.07218283815042853	12.537038725512963	-241.47515612905545
123000	-1003.2797593279803	-769.1160389794643	-234.16372034851597	-769.1160389794643	3.7089156399915812	0.1655243322748707	1.0396222617788209	0.026132537235170693	0.1608786725245142	11.187591132797694	-232.16468701487727
124000	-998.537146984453	-765.8060378787787	-232.73110910567428	-765.8060378787787	4.301226232310425	0.031629933316781496	1.0023190366374153	8.719507218434563E-4	0.02961361672374526	10.822804871615347	-231.87779478299464
125000	-1003.4601831225245	-765.169363502424	-238.29081962010062	-765.169363502424	4.767032559821158	0.18248645660407556	1.0044423337640138	0.03421040727202088	0.18751671693519864	8.867533556929253	-236.43486414073163
126000	-1003.0761539201305	-763.2610871052859	-239.81506681484458	-763.2610871052859	4.461448755459364	0.06892405854038354	1.006985697694788	0.003851284867653585	0.062423010947662734	9.777570318707198	-238.60705658870125
127000	-1003.5933374912904	-771.7068496609778	-231.88648783031263	-771.7068496609778	4.344243495443175	0.026696149557964434	0.9976851801046527	6.595241236204793E-4	0.025721135041066205	11.514493704265146	-231.0622182031504
128000	-1021.567253268315	-783.0158737144002	-238.55137955391473	-783.0158737144002	5.007259347001694	0.0729808819053106	0.9912062626583389	0.005089194226666388	0.07142821230593138	11.971084939098038	-237.10401215941678
129000	-1030.9110563651386	-780.7613245783485	-250.14973178679014	-780.7613245783485	5.605093397876373	0.2552518171702707	0.9279634329251627	0.0683122393593181	0.2673981539447129	11.979871113162151	-247.64791149647195
130000	-1014.4122708675849	-775.2466639716065	-239.16560689597839	-775.2466639716065	4.633825240858339	0.06459412387659853	1.0015711644830803	0.004017150752839581	0.06356776975030817	12.596307281628615	-237.74549347171234
131000	-1013.5930240071185	-772.6481366217571	-240.94488738536143	-772.6481366217571	4.237422500346718	0.23816712078632	0.9542519981261348	0.041156495769106544	0.21073246033694812	11.008888879636313	-238.6042235229555
132000	-1014.8418843842462	-773.6161564891554	-241.22572789509076	-773.6161564891554	4.639683159618192	0.1865443929227367	0.9856296073819695	0.03220714472967856	0.18050831147995658	10.185403373010965	-239.21046209527657
133000	-1019.1473355789115	-777.0699237828758	-242.07741179603568	-777.0699237828758	4.466071612660637	0.07054186365941949	1.0023257247171558	0.0038611385685501905	0.06238757685801077	13.879971756086295	-240.504127706391
134000	-1013.5865353720071	-769.3700648761074	-244.21647049589967	-769.3700648761074	4.180497349604314	0.03333754764630669	1.0010857049711974	8.692035281193546E-4	0.029500814510147598	14.223258434723812	-243.0612537242222
135000	-1017.0148066612496	-774.0475295052464	-242.9672771560032	-774.0475295052464	4.054732291184557	0.016810299013808965	0.9973121218035813	3.228960605573918E-4	0.017963042939092764	13.918462495025425	-242.19223157424562
136000	-1021.0588746258038	-773.1940764483953	-247.8647981774085	-773.1940764483953	4.417595871745058	0.13665572694686245	1.0135876535936537	0.0196202948178369	0.1399150315468722	12.92937619902025	-245.88489739867393
137000	-1023.3657790590327	-781.6208325402494	-241.74494651878334	-781.6208325402494	4.461582772533337	0.17549332223088998	0.9963166092571989	0.03580803116630613	0.18642375174777703	12.349998759265088	-239.59403331188878
138000	-1011.9232612343935	-767.343616447155	-244.57964478723855	-767.343616447155	4.192094891931886	0.2708180691395577	1.0348303981406828	0.09010952582568484	0.28292335365615423	16.67715852783408	-241.67899812481704
139000	-1001.347426026393	-767.185547060433	-234.16187896596003	-767.185547060433	4.249935456606792	0.010656994311141301	0.9989863116379744	1.1475390691494939E-4	0.010702856183666959	10.972081439904679	-233.85064688522505
140000	-998.9263448723499	-767.4515897059719	-231.47475516637803	-767.4515897059719	4.159983566399824	0.01721640039011387	1.0017597867175445	2.66550957455698E-4	0.01627743640989905	10.143534878275048	-231.00403579197555
141000	-1011.1250019658276	-775.1838560024609	-235.94114596336675	-775.1838560024609	4.419568826940099	8.760349779895708E-4	0.999961449699892	7.164425128019575E-7	8.463307877838309E-4	11.740422993848041	-236.73818098306242
142000	-1007.1993964963544	-779.0368910230295	-228.16250547332493	-779.0368910230295	3.5928242216662527	0.02705259152588446	0.9998557834663925	6.578463402395432E-4	0.025641222672831865	9.774068815357964	-227.49506973421887
143000	-1008.1176393082875	-775.6203078009643	-232.49733150732325	-775.6203078009643	4.212778141147475	0.014862683063949805	0.9993524808897366	2.2892071299735487E-4	0.015149099144953474	8.252790827579924	-232.30674330927974
144000	-1011.2233962428662	-775.0297128577309	-236.19368338513527	-775.0297128577309	3.6570973116016323	0.011767386045024924	1.0024661817707177	1.5213358409652588E-4	0.01233669248145462	12.204685283469095	-235.72744511055183
145000	-1004.058453126843	-769.9399873806428	-234.11846574620014	-769.9399873806428	4.209812822546935	3.648686257481696E-4	0.9999834440592356	1.3975435510297362E-7	3.7384494108029536E-4	12.333708743899306	-235.27079096085114
146000	-991.1676344940089	-769.264832025948	-221.9028024680609	-769.264832025948	4.165408059012264	0.001099423715490216	1.0000464098928223	1.3609422867530485E-6	0.0011666238703751022	10.462380631794423	-222.70993122319834
147000	-1014.324382446095	-774.6911911263799	-239.63319131971517	-774.6911911263799	4.7027367266714855	0.011267098358118562	1.0040916953051542	1.164471211781942E-4	0.010785062621727454	13.089792671992871	-239.11825228766858
148000	-1004.0576845371502	-768.3052025976209	-235.75248193952933	-768.3052025976209	4.15408703433677	0.0016773809883783811	1.000143466138063	2.7208011110343427E-6	0.0016494498178138617	9.838438762420353	-236.4250914855833
149000	-1017.2254670123976	-774.5249403330276	-242.70052667937003	-774.5249403330276	3.996613700252994	0.08878198527934386	1.0078153654102777	0.00879763679756579	0.09322651713331834	12.615273666082993	-241.0691381192887
150000	-1019.393213701793	-773.8395332504971	-245.55368045129592	-773.8395332504971	4.117898799924161	0.08693369063462168	1.0048635975404299	0.0085112615398941	0.0924793502925999	13.276804239514234	-243.88570737652168
151000	-1024.4106009221289	-790.5672882598172	-233.8433126623117	-790.5672882598172	4.523472742239751	0.008820252442825926	1.0001568733922128	8.649065672541368E-5	0.009297054455996868	12.074166262912028	-233.5282679036881
152000	-1017.487202088511	-779.839288325221	-237.64791376329006	-779.839288325221	3.512775754758943	0.003085201425984571	1.000089924662622	9.99254557709754E-6	0.0031602039522627854	12.574976381014185	-237.7908650749278
153000	-1005.0018821165952	-778.2586153990624	-226.7432667175329	-778.2586153990624	5.338767342966521	1.444008249067218E-4	0.9999911058139574	2.0310404281137443E-8	1.425153903190561E-4	12.129088846799068	-228.33966389297993
154000	-1021.7949195038188	-777.2882235957961	-244.50669590802275	-777.2882235957961	4.297292587712314	0.18376030847789715	1.004647588674822	0.03519746486594747	0.18856607413207438	10.807979077513103	-242.44631422177406
155000	-1008.0748227035342	-777.1194501062067	-230.95537259732754	-777.1194501062067	3.7587361889355564	0.051527834264572754	1.0067716755530813	0.0028432527262497983	0.053218497753499634	11.373912324777157	-229.77560543798063
156000	-1005.4722249960188	-769.1686075586161	-236.30361743740266	-769.1686075586161	4.452119401078713	0.008814852885703425	1.0023447520711968	7.429147804175626E-5	0.008615468475334129	13.246439527177605	-235.89620809933103
157000	-1009.1783043787135	-773.5986912343882	-235.5796131443253	-773.5986912343882	4.015088171340165	0.04385341203050759	0.9928971195379193	0.0015897326426113488	0.03984871895036975	13.051978780086284	-234.3565724700677
158000	-1032.700377068651	-785.5614675429614	-247.13890952568974	-785.5614675429614	4.7762920670299716	0.03266776974343831	0.9958870152575227	9.493037679973313E-4	0.030777040346307377	15.613782501140342	-245.90151506766617
159000	-1008.0290985875912	-778.5254309417122	-229.50366764587895	-778.5254309417122	4.026760864899243	0.009170212158235528	0.999020296830935	7.336957270177101E-5	0.00856069031520665	10.422823445688236	-229.31686257719016
160000	-1032.8585419197016	-797.6885874913753	-235.1699544283263	-797.6885874913753	3.933396970773576	0.007546302272272531	1.0007929054587412	5.5408054532160196E-5	0.007439938390995419	11.804449213606544	-234.95265622045036
161000	-1014.972439791625	-786.6428887660913	-228.32955102553368	-786.6428887660913	4.027510479497588	0.06867331382961829	1.0135093034409324	0.004963919364618669	0.06998136941997052	10.784046966023501	-227.02589846374485
162000	-1022.4284499799364	-791.1361389858422	-231.29231099409427	-791.1361389858422	4.733152725625948	0.0042680477165650075	1.0005138523427166	1.806516111138814E-5	0.004249396078722093	9.640471906979913	-231.54848579970877
163000	-1014.9279339560064	-781.2279225410169	-233.7000114149895	-781.2279225410169	4.765703886308566	0.007780997016366964	0.9995990510635526	5.95204689102349E-5	0.007721059448460191	13.6444140400608	-233.32314438428267
164000	-1021.8531866010073	-785.5758686180368	-236.27731798297052	-785.5758686180368	4.240793992888173	0.0035549659464658764	0.9999978525319645	1.1538026701677712E-5	0.0033972945748860367	11.903685977940643	-236.4086481437013
165000	-1016.151445959266	-783.9213293185587	-232.23011664070728	-783.9213293185587	3.6193231161106056	0.00355908063675919	0.9997098979554282	1.4214478172050986E-5	0.003770176551986479	9.925701809427567	-232.542624008859
166000	-1029.5059362058764	-785.2114575506736	-244.2944786552029	-785.2114575506736	4.165743955811765	0.13731724370600512	0.9590511020006208	0.016823657068485914	0.13232291602500532	12.266234984027072	-242.3632739802974
167000	-1033.0049445843433	-782.4672657278373	-250.5376788565059	-782.4672657278373	4.450402950668888	0.013581118995470919	0.9960052798903434	1.9053401729036848E-4	0.013835299521782262	12.870405755363393	-249.94758297051163
168000	-1022.5972142075277	-788.3498715421468	-234.24734266538084	-788.3498715421468	4.326219612725734	7.142353895632208E-4	0.9998675842112967	4.6148680363942214E-7	6.79390767522557E-4	12.833230083654383	-235.04981194889658
169000	-1017.9710791869002	-784.4338097795396	-233.53726940736055	-784.4338097795396	4.918650627198915	0.0038523030932905585	0.9997761643159365	1.2884533212147545E-5	0.003590047683343402	11.79534016599818	-233.63998259239997
170000	-1011.1424807294809	-777.0846307873154	-234.05784994216552	-777.0846307873154	4.579348015232949	0.004026551074523256	1.0004377949731136	1.4145601837082417E-5	0.0037602445179317503	11.4852066559	-234.16638393858545
171000	-1001.9503687682079	-774.9250626605841	-227.02530610762386	-774.9250626605841	4.354860792020416	2.952364490640555E-4	1.000037089092268	7.461528961558589E-8	2.7315173830314037E-4	10.002737333939749	-228.48478559961296
172000	-1003.729354071623	-778.9969085115418	-224.73244556008112	-778.9969085115418	4.033691076429794	0.01155852764477757	1.000420587866822	1.0876476840412337E-4	0.01042617344748335	8.527787469691258	-224.63348914167327
173000	-1001.3005150082591	-768.5772953148805	-232.72321969337858	-768.5772953148805	3.962206457367027	0.014688927461693594	0.9982151447885993	1.9720660095021454E-4	0.014045433046856452	13.125077661725705	-232.074527293009
174000	-1002.9462538147202	-763.528948160832	-239.41730565388815	-763.528948160832	4.664578127644642	0.14208615856850465	0.9711903131983783	0.01869958709085195	0.14024762340209881	10.755682989328724	-237.58931180838047
175000	-1013.9866047124013	-784.5630783222133	-229.42352639018804	-784.5630783222133	4.086648231176264	0.04122079576172723	1.0036646177873854	0.0016936722423038452	0.04120702695480915	10.588237354719581	-228.44507843895306
