#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:table" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:table" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:table" name="distribution" x="@birthRate.t:table">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:table" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
139000	-853.4549918142762	-786.2758315242902	-67.17916028998604	-786.2758315242902	3.9868593484847756	-67.17916028998604	1.1763256317940334
140000	-840.831035796482	-780.8885702327273	-59.942465563754745	-780.8885702327273	3.516550734039693	-59.942465563754745	1.4110963053393586
141000	-845.4186825912888	-782.502858440209	-62.91582415107977	-782.502858440209	3.920786883802962	-62.91582415107977	1.1556204766575662
142000	-834.6648617523275	-770.8808625684517	-63.78399918387584	-770.8808625684517	3.866848854271455	-63.78399918387584	0.9204543231463823
143000	-825.0986508700425	-772.9410490293277	-52.157601840714854	-772.9410490293277	3.3259337697286067	-52.157601840714854	1.2910296548042834
144000	-824.6304237720083	-770.7367567993729	-53.89366697263537	-770.7367567993729	3.846032987444738	-53.89366697263537	1.2179769109572618
145000	-844.8059277031746	-779.0243263218613	-65.78160138131324	-779.0243263218613	3.922529603778809	-65.78160138131324	1.1300242747171538
146000	-830.8273300827689	-768.9853451315946	-61.841984951174204	-768.9853451315946	4.378851566513845	-61.841984951174204	1.099184885557954
147000	-831.2416393713879	-776.0798435024277	-55.16179586896022	-776.0798435024277	3.786581170258734	-55.16179586896022	1.099051173686113
148000	-842.6455443904674	-779.9024307804485	-62.74311361001891	-779.9024307804485	4.234198517805538	-62.74311361001891	1.1966012604923815
149000	-850.9483268799296	-780.2292353030904	-70.71909157683926	-780.2292353030904	4.02270137304891	-70.71909157683926	1.487533882538696
150000	-847.5662405007108	-785.0041080389278	-62.562132461783044	-785.0041080389278	3.2872875199812626	-62.562132461783044	1.0853639017538674
151000	-839.9068159701627	-775.321213275316	-64.58560269484664	-775.321213275316	4.433485572212204	-64.58560269484664	1.0349586249308746
152000	-833.0470838623445	-779.0647307357949	-53.98235312654954	-779.0647307357949	3.444559672606207	-53.98235312654954	1.4970394388971786
153000	-850.1911326362524	-784.2433568849701	-65.94777575128228	-784.2433568849701	3.8079866137007126	-65.94777575128228	1.1027556895630681
154000	-841.6552178399336	-787.0094496147337	-54.64576822519987	-787.0094496147337	3.491807804411919	-54.64576822519987	1.1870393830666703
155000	-833.2164805956653	-772.160042248507	-61.056438347158256	-772.160042248507	4.072773804059714	-61.056438347158256	0.9281421321512211
156000	-831.7932981918349	-774.2447364746424	-57.548561717192456	-774.2447364746424	3.575902389223106	-57.548561717192456	1.1650041386074494
157000	-830.1087961053105	-772.996089665388	-57.11270643992248	-772.996089665388	3.5574784948316314	-57.11270643992248	1.1350893604807848
158000	-823.9988972644173	-769.6090807569527	-54.389816507464566	-769.6090807569527	3.8767688360463386	-54.389816507464566	1.0318169704425517
159000	-844.3126211357865	-784.8906906081927	-59.42193052759377	-784.8906906081927	3.7201646173421614	-59.42193052759377	1.010449864690152
160000	-824.9575353162754	-767.2242980630697	-57.73323725320575	-767.2242980630697	3.544694148163729	-57.73323725320575	1.2527617435595575
161000	-822.663336014005	-766.5994872519772	-56.06384876202785	-766.5994872519772	3.627075207956017	-56.06384876202785	1.3713096072466897
162000	-816.5288911470757	-760.623853201084	-55.90503794599174	-760.623853201084	3.6985561718931383	-55.90503794599174	1.0590899238029479
163000	-836.2306648980381	-775.0877261318234	-61.14293876621471	-775.0877261318234	4.329263889188408	-61.14293876621471	1.4120412305624466
164000	-827.2294487141658	-772.5436214692717	-54.6858272448941	-772.5436214692717	3.215867267263442	-54.6858272448941	1.6173145003778466
165000	-837.9408070797072	-777.8727038483911	-60.068103231316016	-777.8727038483911	3.7845343895635883	-60.068103231316016	1.0238409809227331
166000	-833.7565427286258	-777.8607564745334	-55.89578625409241	-777.8607564745334	3.503173038206672	-55.89578625409241	1.3045502228234604
167000	-834.1450567991136	-774.2385221892965	-59.906534609817044	-774.2385221892965	4.029618292162585	-59.906534609817044	1.0285134795650994
168000	-826.1534700157124	-766.544913769494	-59.608556246218484	-766.544913769494	4.025061102552794	-59.608556246218484	1.3303739563900328
169000	-826.6655202532147	-767.6729290580557	-58.99259119515901	-767.6729290580557	4.394741700322154	-58.99259119515901	1.1985938814645474
170000	-827.6375955421428	-770.9335730163771	-56.704022525765694	-770.9335730163771	3.8811670057997323	-56.704022525765694	1.2547851760639506
171000	-841.1229858077506	-781.4230964165813	-59.69988939116937	-781.4230964165813	3.7161969479390473	-59.69988939116937	1.0781523415835865
172000	-827.5442602597102	-776.9712738783385	-50.57298638137166	-776.9712738783385	3.6317431568493532	-50.57298638137166	1.2800038134602716
173000	-836.2379501131794	-769.024656522872	-67.21329359030743	-769.024656522872	4.720013556923096	-67.21329359030743	1.2384782319459473
174000	-831.1957432432038	-777.4751018978205	-53.720641345383264	-777.4751018978205	3.4435615617917494	-53.720641345383264	0.9580795527938175
175000	-842.4346773320777	-778.2513346819119	-64.18334265016588	-778.2513346819119	3.9038183198456236	-64.18334265016588	0.9668374572744363
176000	-841.7831762195277	-772.8548565348087	-68.92831968471894	-772.8548565348087	4.5357841277182835	-68.92831968471894	1.034966568322015
177000	-830.0082841816163	-767.3260265371766	-62.682257644439694	-767.3260265371766	4.327678644176661	-62.682257644439694	0.9738073810186401
178000	-840.7045579423175	-778.3300610590311	-62.374496883286426	-778.3300610590311	3.9902225244862497	-62.374496883286426	1.1806667038617493
179000	-845.0763569038011	-783.6958687084548	-61.38048819534633	-783.6958687084548	4.038393729959253	-61.38048819534633	1.1923323020379013
180000	-835.5020039626908	-781.5822526780605	-53.91975128463028	-781.5822526780605	3.273397287396344	-53.91975128463028	1.2269917074258996
181000	-840.9885887697036	-782.5234771100544	-58.46511165964918	-782.5234771100544	3.4451152503830174	-58.46511165964918	0.9818925015638985
182000	-837.5554121696894	-781.8252926910407	-55.73011947864866	-781.8252926910407	3.723009039500378	-55.73011947864866	1.2723216315771522
183000	-828.220090120174	-775.3616763796817	-52.858413740492225	-775.3616763796817	3.4820074784783137	-52.858413740492225	1.459486324141362
184000	-827.2316081121076	-771.524382934666	-55.70722517744154	-771.524382934666	3.9308099883912515	-55.70722517744154	1.1961170021331553
185000	-837.005562721504	-773.7119295322544	-63.29363318924965	-773.7119295322544	3.9813467222647136	-63.29363318924965	1.1001089109586242
186000	-840.7989187759048	-779.1268068490526	-61.67211192685214	-779.1268068490526	4.225022213086165	-61.67211192685214	1.10546400838793
187000	-843.0068194250372	-779.1582763858515	-63.84854303918569	-779.1582763858515	3.8157762972565714	-63.84854303918569	1.0126314793922522
188000	-842.2679318281405	-782.3198035337987	-59.94812829434179	-782.3198035337987	4.052954726809805	-59.94812829434179	1.3301556473350695
189000	-840.7914589457234	-779.0584557164411	-61.733003229282296	-779.0584557164411	3.711360159550149	-61.733003229282296	0.9734515511179845
190000	-820.847378140746	-765.1995760792696	-55.64780206147633	-765.1995760792696	4.084525840433995	-55.64780206147633	1.1450980809074929
191000	-824.8242193592397	-770.7721233028115	-54.0520960564282	-770.7721233028115	4.13637597845648	-54.0520960564282	1.107379382516334
192000	-836.3391967720722	-774.5379183521871	-61.801278419885094	-774.5379183521871	4.473007385533704	-61.801278419885094	1.097870119358502
193000	-833.1784075906121	-780.1752639142006	-53.00314367641141	-780.1752639142006	4.269475129675843	-53.00314367641141	1.396566856697908
194000	-844.5704254848744	-778.5554157212505	-66.01500976362392	-778.5554157212505	4.167279759431685	-66.01500976362392	1.0953331905730816
195000	-837.2492550285344	-777.8839804611205	-59.36527456741401	-777.8839804611205	4.516427296998185	-59.36527456741401	1.0732892969025463
196000	-845.3226184930197	-782.6317280239057	-62.690890469114	-782.6317280239057	4.293988630322264	-62.690890469114	1.032598241021617
197000	-843.7842857029059	-779.7130907892938	-64.07119491361212	-779.7130907892938	4.175706129591009	-64.07119491361212	1.023437502406045
198000	-834.5502901863273	-779.0231969312159	-55.52709325511142	-779.0231969312159	4.839267445084957	-55.52709325511142	1.4944583636421644
199000	-846.3773568232745	-786.3212848500525	-60.05607197322195	-786.3212848500525	4.065673799083353	-60.05607197322195	1.2290646329622628
200000	-842.3720470898285	-788.5242904665765	-53.847756623251904	-788.5242904665765	3.876831983325571	-53.847756623251904	1.1424843204791968
201000	-833.9653930873186	-770.5221011460445	-63.443291941274055	-770.5221011460445	3.9567928478003083	-63.443291941274055	1.0330816482401677
202000	-838.7634943908001	-780.4706109081932	-58.29288348260695	-780.4706109081932	4.0434298492919565	-58.29288348260695	1.0630534678624872
203000	-849.1089367429404	-787.7338879345652	-61.37504880837514	-787.7338879345652	3.3639685947269045	-61.37504880837514	0.9641976470402105
204000	-835.7275247533112	-783.5939286873178	-52.133596065993366	-783.5939286873178	3.3985991561623883	-52.133596065993366	1.2038410063813567
205000	-864.3150483606393	-795.3657313863949	-68.94931697424431	-795.3657313863949	4.206670395404537	-68.94931697424431	0.8578354976731541
206000	-848.5775186391663	-790.6369058287619	-57.94061281040441	-790.6369058287619	3.69389357344052	-57.94061281040441	1.2744747071736284
207000	-849.4975472402199	-788.6792093280762	-60.8183379121437	-788.6792093280762	3.466247316385765	-60.8183379121437	1.077159752174027
208000	-857.6745790669748	-790.1273245667977	-67.54725450017716	-790.1273245667977	4.100482080079396	-67.54725450017716	1.1236271476891313
209000	-842.1119519083708	-782.236190136206	-59.875761772164765	-782.236190136206	3.739413476701274	-59.875761772164765	1.1776710309637377
210000	-837.9942332107408	-779.2075433760643	-58.78668983467647	-779.2075433760643	3.9828802304346227	-58.78668983467647	1.1186650807228748
211000	-820.7196569575725	-769.88481117758	-50.8348457799925	-769.88481117758	3.570303347929247	-50.8348457799925	1.0710979940458292
212000	-847.1356405839814	-779.8698009475626	-67.26583963641886	-779.8698009475626	4.4128364948652905	-67.26583963641886	0.9992352146399677
213000	-827.8915424674258	-774.3471631115232	-53.544379355902564	-774.3471631115232	3.63326401062995	-53.544379355902564	1.301670988456247
214000	-840.0800743638054	-777.7347144653411	-62.34535989846425	-777.7347144653411	4.415145591945009	-62.34535989846425	1.0559981195070562
215000	-842.6374517994027	-784.4137646529811	-58.22368714642168	-784.4137646529811	3.9539493113679636	-58.22368714642168	1.28377097481076
216000	-833.05310755187	-773.5250627252336	-59.52804482663637	-773.5250627252336	3.88515026524041	-59.52804482663637	1.1049975099980454
217000	-835.4235578803039	-776.7813836941999	-58.642174186103986	-776.7813836941999	3.580234152171743	-58.642174186103986	1.4340613308843015
218000	-836.5796060932495	-773.590798343378	-62.98880774987148	-773.590798343378	4.034403439473753	-62.98880774987148	0.9774242391665537
219000	-839.0227753514442	-779.3543589469862	-59.66841640445803	-779.3543589469862	4.134439706742974	-59.66841640445803	1.0175084143631241
220000	-833.3062373129284	-786.9466810146947	-46.35955629823361	-786.9466810146947	3.122953926804308	-46.35955629823361	1.2537153057762696
221000	-863.3602998962886	-797.1736409731204	-66.18665892316815	-797.1736409731204	4.066439454017606	-66.18665892316815	1.108348169369867
222000	-862.7861193562871	-794.6451345844216	-68.14098477186548	-794.6451345844216	3.9282570403011134	-68.14098477186548	1.1852481493202456
223000	-850.9768086558413	-793.8934463437351	-57.08336231210612	-793.8934463437351	3.3206787682817733	-57.08336231210612	1.0574215387424633
224000	-859.5237164023437	-790.7899584040574	-68.73375799828622	-790.7899584040574	4.2965669654752325	-68.73375799828622	1.0566818362965575
225000	-835.0126443168765	-776.001928971074	-59.01071534580248	-776.001928971074	3.5889657980115066	-59.01071534580248	1.1207145520993467
226000	-851.9181623272906	-791.1623859708224	-60.75577635646821	-791.1623859708224	3.4873716777629893	-60.75577635646821	1.0678051729034779
227000	-835.6588840310418	-783.7598808291503	-51.89900320189145	-783.7598808291503	3.4670378496114513	-51.89900320189145	1.1911712743908394
228000	-850.2754950036954	-782.3773670059927	-67.8981279977026	-782.3773670059927	4.733848873476563	-67.8981279977026	1.0296716706771507
229000	-851.3796595022717	-789.3750415325026	-62.004617969769086	-789.3750415325026	4.134823968337124	-62.004617969769086	1.0760882620314047
230000	-850.8055448891603	-790.2252103732329	-60.58033451592734	-790.2252103732329	3.819314393028677	-60.58033451592734	1.1537731224679453
231000	-835.1369071157994	-778.3120616264022	-56.82484548939732	-778.3120616264022	3.7294899287287837	-56.82484548939732	1.1656205483007143
232000	-837.5634815628766	-782.7717710441553	-54.79171051872126	-782.7717710441553	3.8513273814188147	-54.79171051872126	1.2037818611151831
233000	-836.9077510168756	-782.9160909390085	-53.991660077867046	-782.9160909390085	3.5765258413120393	-53.991660077867046	1.2817568772640728
234000	-853.102841469858	-790.844790303323	-62.258051166535154	-790.844790303323	3.445665699163029	-62.258051166535154	1.3367947396646467
235000	-852.3409895032312	-787.039465290856	-65.30152421237511	-787.039465290856	3.8219187663419416	-65.30152421237511	1.1672923522349046
236000	-847.8572370389372	-786.3969483101253	-61.460288728811996	-786.3969483101253	3.5289178588758037	-61.460288728811996	1.4200784778103641
237000	-839.0773893966892	-782.1488478341693	-56.92854156251999	-782.1488478341693	3.736216546150173	-56.92854156251999	1.5651698017309188
238000	-838.1221142473495	-781.1105503078809	-57.01156393946858	-781.1105503078809	3.329362778615093	-57.01156393946858	1.0986443432746167
239000	-859.6379322143807	-790.2589296946627	-69.37900251971803	-790.2589296946627	4.5143006620651756	-69.37900251971803	0.882016850385544
240000	-837.3490934348638	-782.1031102059795	-55.2459832288842	-782.1031102059795	3.6924630513710825	-55.2459832288842	1.071303295783779
241000	-843.914493112789	-789.3679660911246	-54.54652702166445	-789.3679660911246	3.721050613756464	-54.54652702166445	1.1329295414997433
242000	-841.9823789688935	-790.8394224345368	-51.142956534356756	-790.8394224345368	4.177660243452435	-51.142956534356756	1.2440618949247388
243000	-835.2417604703901	-777.5974525450694	-57.64430792532074	-777.5974525450694	3.9532550963248254	-57.64430792532074	1.3152359199301809
244000	-853.7286946403186	-781.2849439603416	-72.44375067997703	-781.2849439603416	4.288170233279511	-72.44375067997703	0.9402160097984554
245000	-833.281357682026	-772.2131604362164	-61.068197245809614	-772.2131604362164	3.9718359637093132	-61.068197245809614	1.0835569313022384
246000	-845.2248062715006	-781.6189096656461	-63.605896605854426	-781.6189096656461	4.048533190512494	-63.605896605854426	1.098154146027307
247000	-836.527357026319	-776.9597494804807	-59.56760754583829	-776.9597494804807	3.8844460149049413	-59.56760754583829	1.1138920048791543
248000	-820.0883512375706	-763.9315111796777	-56.156840057892815	-763.9315111796777	3.9011336011482567	-56.156840057892815	1.045348045573352
249000	-832.7825309934619	-773.0054367009052	-59.7770942925567	-773.0054367009052	3.8083490048267636	-59.7770942925567	1.2458956100464833
250000	-829.5139309044825	-766.4253610243285	-63.08856988015404	-766.4253610243285	3.8550340462366557	-63.08856988015404	1.0895991064206538
251000	-826.0933703498229	-764.7945802137431	-61.298790136079845	-764.7945802137431	3.9027130312887075	-61.298790136079845	1.0466585265804416
252000	-831.2494032472539	-780.0095067389492	-51.239896508304646	-780.0095067389492	3.056537767890902	-51.239896508304646	1.3845218662948544
253000	-832.0490762823204	-772.2575174914127	-59.791558790907615	-772.2575174914127	3.6372304971023257	-59.791558790907615	1.2951478280457176
254000	-838.7200590636048	-782.3703884402062	-56.34967062339871	-782.3703884402062	3.6838157924460537	-56.34967062339871	1.2283746831195153
255000	-833.0476675456089	-770.9073029904979	-62.140364555111	-770.9073029904979	4.063360212254882	-62.140364555111	1.4199662225921499
256000	-832.6043092912	-773.8467429229506	-58.75756636824938	-773.8467429229506	4.05962145590731	-58.75756636824938	1.1340314998623895
257000	-852.480185159268	-791.8648182246362	-60.615366934631766	-791.8648182246362	4.058000386143193	-60.615366934631766	1.165150794768431
258000	-841.530463649741	-783.1442826886544	-58.38618096108671	-783.1442826886544	3.690465208659252	-58.38618096108671	0.9961153536746736
259000	-838.8860733741851	-780.6330339905724	-58.2530393836128	-780.6330339905724	4.0207572289234825	-58.2530393836128	1.2142116428381784
260000	-832.7040610484088	-778.9518865357883	-53.752174512620506	-778.9518865357883	3.6438254763907736	-53.752174512620506	1.0597376946923673
261000	-833.6588847610437	-771.4017290789462	-62.25715568209745	-771.4017290789462	3.9633102687814707	-62.25715568209745	1.0824817090061785
262000	-841.8046045591739	-778.5176319609254	-63.286972598248475	-778.5176319609254	4.217460683770969	-63.286972598248475	0.9508555450387406
263000	-832.7009482007611	-773.2245664605742	-59.476381740186895	-773.2245664605742	4.0266908212168335	-59.476381740186895	1.166934638305307
264000	-836.8075760637676	-778.1148489881126	-58.692727075655	-778.1148489881126	4.257870224316402	-58.692727075655	1.106881255788561
265000	-848.0206608477871	-790.46043877664	-57.560222071147074	-790.46043877664	3.5405024222018	-57.560222071147074	1.4058343902125692
266000	-842.369390298479	-779.11193062232	-63.25745967615897	-779.11193062232	4.120622316660823	-63.25745967615897	1.0373794684666777
267000	-836.3860910033789	-778.8794228290224	-57.50666817435652	-778.8794228290224	4.148291089632189	-57.50666817435652	1.127217621887895
268000	-841.7074734169686	-780.4646666366739	-61.24280678029466	-780.4646666366739	4.1435552643862685	-61.24280678029466	0.9129500233974752
269000	-833.9726153672927	-776.570270013584	-57.402345353708725	-776.570270013584	3.8091937808179037	-57.402345353708725	1.1709674975228157
270000	-845.4963681005257	-788.5557022257447	-56.94066587478103	-788.5557022257447	4.100607573262971	-56.94066587478103	1.2635534108007707
271000	-835.5492680609502	-775.0993350659336	-60.44993299501663	-775.0993350659336	4.212290367832756	-60.44993299501663	0.8907048693803618
272000	-833.7183672164622	-768.0379830754576	-65.6803841410046	-768.0379830754576	4.5687284580092955	-65.6803841410046	0.9991070796540256
273000	-829.1394544811629	-771.3946940485826	-57.7447604325804	-771.3946940485826	3.672227643473462	-57.7447604325804	1.1577856688440165
274000	-818.477659701497	-765.0918004947414	-53.3858592067557	-765.0918004947414	3.7630068105581755	-53.3858592067557	1.3881518233911925
275000	-831.1259868387419	-771.9971222320506	-59.12886460669134	-771.9971222320506	3.652607082530664	-59.12886460669134	1.0416833675674986
276000	-835.971146762725	-778.6076326028814	-57.36351415984355	-778.6076326028814	4.056174609513553	-57.36351415984355	1.158100723216059
277000	-834.0032009507372	-783.7103955833506	-50.2928053673866	-783.7103955833506	3.484077267833787	-50.2928053673866	1.229721269835189
278000	-830.5964623650189	-768.1560192714162	-62.44044309360269	-768.1560192714162	4.347480715179839	-62.44044309360269	1.3627226086431878
279000	-830.6209850347589	-773.4116853630061	-57.209299671752724	-773.4116853630061	3.5360078346381796	-57.209299671752724	1.22504344476885
280000	-841.6962316722597	-781.3857709030001	-60.31046076925969	-781.3857709030001	3.9873944567553115	-60.31046076925969	1.0587996861658715
281000	-815.014999308344	-763.8532279894596	-51.16177131888445	-763.8532279894596	3.753054497785293	-51.16177131888445	1.5623909057867034
282000	-841.0103428330585	-778.6583498120773	-62.35199302098125	-778.6583498120773	3.9238703418277026	-62.35199302098125	0.9225776481305328
283000	-846.7911664874846	-779.8948384635944	-66.89632802389013	-779.8948384635944	4.11009448743084	-66.89632802389013	0.8874340997652478
284000	-852.2138032054322	-783.8706414692807	-68.34316173615147	-783.8706414692807	4.085392211178182	-68.34316173615147	1.2085782085462646
285000	-831.4480116351928	-775.3542850327871	-56.09372660240568	-775.3542850327871	3.661620982057537	-56.09372660240568	1.1703462573376104
286000	-847.0236343224226	-781.3005073249609	-65.72312699746175	-781.3005073249609	4.167165999269599	-65.72312699746175	1.3267472050940674
287000	-829.0345182440176	-767.7005924107868	-61.33392583323081	-767.7005924107868	4.2280287093095	-61.33392583323081	0.9620921263861391
288000	-830.3519027991173	-773.5191702738	-56.83273252531726	-773.5191702738	4.245204390177784	-56.83273252531726	1.3017441504662675
289000	-833.1417135837261	-773.1899201841686	-59.951793399557495	-773.1899201841686	4.422020888098773	-59.951793399557495	0.9917396269521198
290000	-836.8887712999378	-775.3832116004738	-61.50555969946396	-775.3832116004738	3.935792817749641	-61.50555969946396	1.149537459742971
291000	-833.0830196211707	-775.6059193306841	-57.477100290486625	-775.6059193306841	4.18858300609358	-57.477100290486625	1.1438844586694512
292000	-833.9461562233896	-777.5630766464778	-56.383079576911754	-777.5630766464778	3.4891548876952685	-56.383079576911754	0.9837380059047064
293000	-841.3935275162742	-775.7593567340742	-65.63417078219996	-775.7593567340742	4.065542631989832	-65.63417078219996	1.1206687879887833
294000	-828.6557913315853	-773.6152409952665	-55.04055033631876	-773.6152409952665	3.8188446118494657	-55.04055033631876	1.2417172130267875
295000	-841.4222455517934	-780.004574203381	-61.417671348412384	-780.004574203381	3.727714404445295	-61.417671348412384	0.8440925009923799
296000	-836.1961472791484	-774.9319493906842	-61.264197888464224	-774.9319493906842	3.885262795419115	-61.264197888464224	0.9076535416007268
297000	-849.0735587159862	-783.9761315001798	-65.09742721580639	-783.9761315001798	4.1261872420761545	-65.09742721580639	0.9950313532761977
298000	-842.0214412896912	-778.6705695970617	-63.35087169262958	-778.6705695970617	4.141711557921252	-63.35087169262958	1.002353526979556
299000	-847.3107669596441	-785.145891140674	-62.164875818970074	-785.145891140674	4.254939665880758	-62.164875818970074	1.231703533132909
300000	-855.6780178763396	-799.9445626977874	-55.73345517855219	-799.9445626977874	4.165377525859698	-55.73345517855219	1.1112072262932873
301000	-838.3246122942564	-773.5101161376433	-64.81449615661315	-773.5101161376433	4.404520939552552	-64.81449615661315	0.9070353687314456
302000	-831.3259122803889	-768.8805968825808	-62.44531539780816	-768.8805968825808	3.9593255734401303	-62.44531539780816	1.0832857342359954
303000	-831.3034919383415	-774.0700090616177	-57.23348287672371	-774.0700090616177	3.646355751182125	-57.23348287672371	1.2645743658916913
304000	-828.8991775537207	-776.7019716877994	-52.197205865921326	-776.7019716877994	3.672619090493704	-52.197205865921326	1.2477680573511645
305000	-831.3265913984699	-784.4396451878449	-46.886946210624956	-784.4396451878449	3.4735298009253346	-46.886946210624956	1.4818673702698106
306000	-825.4207299691758	-770.3810019926623	-55.039727976513504	-770.3810019926623	3.705843829081508	-55.039727976513504	0.9858465586539761
307000	-828.3223353228218	-769.7653769699708	-58.55695835285093	-769.7653769699708	3.565461372421413	-58.55695835285093	1.4196387427054022
308000	-829.359506629021	-773.8199796771613	-55.53952695185962	-773.8199796771613	3.9652849419510203	-55.53952695185962	1.2952152473438312
309000	-828.5398750329246	-766.8240625544275	-61.71581247849704	-766.8240625544275	4.465081314591671	-61.71581247849704	0.9950638391700831
310000	-820.1604470925347	-759.3748561369896	-60.78559095554514	-759.3748561369896	4.009980297035116	-60.78559095554514	0.9883568162626807
311000	-849.6495590871077	-786.2056771009194	-63.44388198618833	-786.2056771009194	4.356518961534617	-63.44388198618833	1.18793970315427
312000	-844.8380135538775	-782.4987472463812	-62.3392663074963	-782.4987472463812	3.704642442584973	-62.3392663074963	0.8571096596149043
313000	-828.5567181189208	-773.2502806500174	-55.306437468903354	-773.2502806500174	3.6587270491092654	-55.306437468903354	1.4826872292983309
314000	-841.5661422033577	-782.5533557460169	-59.01278645734076	-782.5533557460169	3.681669258064178	-59.01278645734076	1.6240514119033425
315000	-836.0973561260961	-778.2929297314655	-57.80442639463055	-778.2929297314655	3.8684172017835685	-57.80442639463055	1.0197354881581406
316000	-845.200522583246	-775.6498246950642	-69.55069788818172	-775.6498246950642	4.215343779633345	-69.55069788818172	1.2756399575132396
317000	-841.1324773764936	-780.8368350766394	-60.29564229985421	-780.8368350766394	4.275159759270167	-60.29564229985421	0.9580939634988402
318000	-845.9833378375446	-782.4176427790411	-63.56569505850346	-782.4176427790411	4.456523608959888	-63.56569505850346	1.0116792907864367
319000	-827.5092528623757	-769.7072736265686	-57.801979235806996	-769.7072736265686	3.861544100616546	-57.801979235806996	1.1277572518245214
320000	-839.1586224678656	-775.4691407302242	-63.68948173764137	-775.4691407302242	3.7591327714543414	-63.68948173764137	1.3072647265340682
321000	-828.1978056984753	-769.583139486511	-58.61466621196436	-769.583139486511	3.93246329137625	-58.61466621196436	1.1655365630185983
322000	-844.7199760632606	-782.9940284105955	-61.72594765266503	-782.9940284105955	3.974205615330736	-61.72594765266503	1.1485989189802959
323000	-850.712505461447	-786.6238747414754	-64.08863071997158	-786.6238747414754	4.058792073201	-64.08863071997158	0.9897102034899243
